I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.032,0.24,0.208,-0.136,-0.088,0.22399999999999998,0.08,-0.155,-0.044,-0.069,0.167,-2.015
0.034,0.241,0.206,-0.1375,-0.0865,0.22399999999999998,0.05,-0.155,-0.062,-0.081,0.17,-2.015
-0.005,0.245,0.25,-0.12,-0.1275,0.2475,0.045,-0.155,-0.06,-0.075,0.17,-2.015
-0.016,0.249,0.265,-0.11649999999999999,-0.1405,0.257,0.041,-0.155,-0.06,-0.075,0.17,-2.015
-0.008,0.254,0.262,-0.123,-0.135,0.258,0.037,-0.153,-0.058,-0.075,0.171,-2.015
-0.004,0.255,0.259,-0.1255,-0.1315,0.257,0.033,-0.162,-0.067,-0.075,0.168,-2.015
-0.004,0.256,0.26,-0.126,-0.132,0.258,0.029,-0.177,-0.083,-0.075,0.174,-2.015
0.0,0.26,0.26,-0.13,-0.13,0.26,0.025,-0.18,-0.085,-0.075,0.195,-2.015
0.0,0.26,0.26,-0.13,-0.13,0.26,0.021,-0.187,-0.085,-0.071,0.2,-2.015
0.004,0.263,0.259,-0.1335,-0.1275,0.261,0.017,-0.201,-0.088,-0.07,0.2,-2.015
0.003,0.265,0.262,-0.134,-0.1295,0.2635,0.013,-0.205,-0.091,-0.07,0.2,-2.015
0.01,0.266,0.256,-0.138,-0.12300000000000001,0.261,0.01,-0.207,-0.098,-0.07,0.2,-2.015
0.025,0.27,0.245,-0.14750000000000002,-0.11000000000000001,0.2575,0.01,-0.22,-0.11,-0.07,0.2,-2.015
-0.008,0.27,0.278,-0.131,-0.14300000000000002,0.274,0.006,-0.225,-0.106,-0.07,0.2,-2.015
-0.016,0.27,0.286,-0.127,-0.15100000000000002,0.278,0.005,-0.225,-0.104,-0.071,0.2,-2.015
-0.008,0.27,0.278,-0.131,-0.14300000000000002,0.274,0.004,-0.225,-0.106,-0.068,0.2,-2.015
-0.01,0.27,0.28,-0.13,-0.14500000000000002,0.275,-0.001,-0.226,-0.104,-0.065,0.2,-2.014
-0.01,0.27,0.28,-0.13,-0.14500000000000002,0.275,-0.005,-0.23,-0.1,-0.065,0.2,-2.015
-0.01,0.27,0.28,-0.13,-0.14500000000000002,0.275,-0.005,-0.231,-0.1,-0.065,0.198,-2.031
-0.01,0.27,0.28,-0.13,-0.14500000000000002,0.275,-0.008,-0.228,-0.098,-0.065,0.212,-2.04
-0.011,0.27,0.281,-0.1295,-0.14600000000000002,0.2755,-0.01,-0.235,-0.108,-0.065,0.224,-2.04
-0.009,0.27,0.279,-0.1305,-0.14400000000000002,0.2745,-0.011,-0.247,-0.122,-0.064,0.225,-2.04
0.0,0.27,0.27,-0.135,-0.135,0.27,-0.015,-0.25,-0.12,-0.06,0.225,-2.04
0.008,0.27,0.262,-0.139,-0.127,0.266,-0.015,-0.25,-0.119,-0.06,0.225,-2.041
0.015,0.27,0.255,-0.14250000000000002,-0.12000000000000001,0.2625,-0.018,-0.249,-0.129,-0.06,0.225,-2.032
0.027,0.269,0.242,-0.14800000000000002,-0.10750000000000001,0.2555,-0.021,-0.252,-0.138,-0.06,0.225,-2.02
0.026,0.271,0.245,-0.14850000000000002,-0.10950000000000001,0.258,-0.02,-0.256,-0.14,-0.06,0.225,-2.013
-0.005,0.275,0.28,-0.135,-0.14250000000000002,0.2775,-0.02,-0.255,-0.14,-0.06,0.225,-2.005
-0.024,0.274,0.298,-0.125,-0.161,0.28600000000000003,-0.024,-0.254,-0.14,-0.06,0.225,-1.997
-0.02,0.284,0.304,-0.13199999999999998,-0.16199999999999998,0.294,-0.025,-0.261,-0.14,-0.057,0.225,-1.986
-0.012,0.294,0.305,-0.141,-0.159,0.3,-0.027,-0.268,-0.14,-0.054,0.225,-1.974
-0.01,0.295,0.305,-0.1425,-0.1575,0.3,-0.03,-0.27,-0.14,-0.055,0.225,-1.962
-0.01,0.295,0.305,-0.1425,-0.1575,0.3,-0.03,-0.27,-0.14,-0.055,0.225,-1.95
-0.01,0.295,0.305,-0.1425,-0.1575,0.3,-0.03,-0.27,-0.14,-0.055,0.225,-1.938
-0.009,0.295,0.305,-0.143,-0.1565,0.2995,-0.027,-0.27,-0.143,-0.055,0.225,-1.928
-0.012,0.295,0.306,-0.1415,-0.1595,0.301,-0.024,-0.27,-0.146,-0.055,0.225,-1.923
-0.007,0.296,0.302,-0.1445,-0.155,0.2995,-0.025,-0.269,-0.145,-0.055,0.225,-1.918
0.02,0.3,0.28,-0.16,-0.13,0.29,-0.025,-0.27,-0.145,-0.055,0.225,-1.91
0.043,0.3,0.257,-0.17149999999999999,-0.107,0.27849999999999997,-0.021,-0.282,-0.145,-0.055,0.229,-1.906
0.003,0.3,0.296,-0.1515,-0.147,0.2985,-0.019,-0.289,-0.145,-0.055,0.235,-1.899
-0.025,0.3,0.325,-0.13749999999999998,-0.175,0.3125,-0.021,-0.29,-0.145,-0.055,0.232,-1.893
-0.021,0.3,0.321,-0.13949999999999999,-0.17099999999999999,0.3105,-0.019,-0.29,-0.144,-0.055,0.233,-1.888
-0.035,0.3,0.335,-0.1325,-0.185,0.3175,-0.015,-0.29,-0.145,-0.055,0.25,-1.875
-0.028,0.304,0.332,-0.13799999999999998,-0.18,0.318,-0.015,-0.29,-0.158,-0.051,0.255,-1.867
-0.024,0.306,0.329,-0.141,-0.177,0.318,-0.016,-0.29,-0.158,-0.05,0.255,-1.859
-0.026,0.304,0.33,-0.13899999999999998,-0.178,0.317,-0.013,-0.29,-0.154,-0.05,0.255,-1.853
-0.024,0.306,0.33,-0.141,-0.177,0.318,-0.01,-0.29,-0.155,-0.05,0.255,-1.84
-0.02,0.31,0.33,-0.145,-0.175,0.32,-0.01,-0.29,-0.155,-0.05,0.255,-1.81
-0.02,0.31,0.33,-0.145,-0.175,0.32,-0.01,-0.29,-0.155,-0.05,0.255,-1.782
-0.018,0.309,0.327,-0.1455,-0.1725,0.318,-0.007,-0.289,-0.155,-0.05,0.255,-1.754
-0.013,0.312,0.324,-0.1495,-0.169,0.3185,-0.004,-0.292,-0.155,-0.05,0.255,-1.727
-0.01,0.315,0.325,-0.1525,-0.1675,0.32,-0.005,-0.295,-0.155,-0.05,0.255,-1.705
-0.01,0.315,0.325,-0.1525,-0.1675,0.32,-0.005,-0.295,-0.155,-0.05,0.255,-1.69
-0.01,0.315,0.325,-0.1525,-0.1675,0.32,-0.001,-0.295,-0.155,-0.05,0.255,-1.678
-0.011,0.314,0.325,-0.1515,-0.168,0.3195,0.001,-0.295,-0.155,-0.05,0.255,-1.666
-0.008,0.318,0.326,-0.155,-0.167,0.322,-0.001,-0.295,-0.155,-0.05,0.255,-1.654
-0.005,0.327,0.332,-0.161,-0.1685,0.3295,0.001,-0.295,-0.155,-0.049,0.255,-1.642
-0.015,0.33,0.345,-0.1575,-0.18,0.3375,0.005,-0.295,-0.155,-0.045,0.255,-1.635
-0.035,0.331,0.366,-0.14800000000000002,-0.2005,0.34850000000000003,0.005,-0.295,-0.155,-0.045,0.258,-1.631
-0.047,0.328,0.375,-0.1405,-0.21100000000000002,0.35150000000000003,0.005,-0.295,-0.155,-0.045,0.272,-1.624
-0.037,0.338,0.375,-0.15050000000000002,-0.20600000000000002,0.35650000000000004,0.005,-0.295,-0.154,-0.045,0.284,-1.618
-0.024,0.351,0.375,-0.16349999999999998,-0.19949999999999998,0.363,0.004,-0.295,-0.156,-0.045,0.285,-1.613
-0.03,0.345,0.375,-0.15749999999999997,-0.20249999999999999,0.36,0.0,-0.3,-0.165,-0.05,0.285,-1.605
-0.03,0.345,0.375,-0.15749999999999997,-0.20249999999999999,0.36,0.0,-0.317,-0.177,-0.062,0.285,-1.601
-0.031,0.345,0.376,-0.15699999999999997,-0.2035,0.3605,0.001,-0.319,-0.191,-0.069,0.285,-1.594
-0.027,0.345,0.372,-0.15899999999999997,-0.19949999999999998,0.3585,-0.002,-0.314,-0.194,-0.07,0.285,-1.586
-0.036,0.345,0.381,-0.1545,-0.2085,0.363,-0.005,-0.315,-0.189,-0.07,0.286,-1.578
-0.065,0.345,0.41,-0.13999999999999999,-0.2375,0.37749999999999995,-0.005,-0.315,-0.19,-0.07,0.29,-1.57
-0.065,0.343,0.408,-0.139,-0.23650000000000002,0.37550000000000006,-0.005,-0.315,-0.19,-0.07,0.29,-1.562
-0.041,0.36,0.401,-0.1595,-0.221,0.3805,-0.005,-0.316,-0.19,-0.07,0.29,-1.554
-0.04,0.375,0.415,-0.1675,-0.2275,0.395,-0.007,-0.326,-0.19,-0.07,0.29,-1.545
-0.058,0.375,0.433,-0.1585,-0.2455,0.404,-0.01,-0.336,-0.19,-0.07,0.29,-1.54
-0.06,0.375,0.435,-0.1575,-0.2475,0.405,-0.01,-0.335,-0.19,-0.07,0.29,-1.545
-0.06,0.375,0.435,-0.1575,-0.2475,0.405,-0.01,-0.335,-0.184,-0.07,0.29,-1.545
-0.06,0.375,0.435,-0.1575,-0.2475,0.405,-0.013,-0.337,-0.196,-0.069,0.29,-1.545
-0.059,0.375,0.435,-0.158,-0.2465,0.40449999999999997,-0.015,-0.346,-0.209,-0.072,0.291,-1.545
-0.061,0.375,0.436,-0.157,-0.2485,0.40549999999999997,-0.015,-0.356,-0.21,-0.075,0.296,-1.545
-0.065,0.375,0.44,-0.155,-0.2525,0.4075,-0.015,-0.355,-0.21,-0.075,0.305,-1.545
-0.06,0.383,0.444,-0.1615,-0.2515,0.41300000000000003,-0.015,-0.356,-0.21,-0.075,0.318,-1.545
-0.062,0.387,0.449,-0.1625,-0.2555,0.41800000000000004,-0.018,-0.352,-0.209,-0.075,0.323,-1.545
-0.052,0.396,0.448,-0.17200000000000001,-0.25,0.42200000000000004,-0.021,-0.366,-0.215,-0.075,0.328,-1.545
-0.049,0.405,0.454,-0.17800000000000002,-0.2515,0.42950000000000005,-0.02,-0.388,-0.227,-0.075,0.329,-1.545
-0.075,0.4,0.475,-0.1625,-0.275,0.4375,-0.02,-0.385,-0.23,-0.075,0.33,-1.545
-0.072,0.4,0.472,-0.164,-0.272,0.436,-0.019,-0.384,-0.228,-0.075,0.347,-1.545
-0.069,0.397,0.466,-0.164,-0.2675,0.4315,-0.025,-0.394,-0.242,-0.075,0.348,-1.544
-0.071,0.394,0.465,-0.1615,-0.268,0.4295,-0.036,-0.405,-0.253,-0.075,0.344,-1.547
-0.069,0.395,0.464,-0.163,-0.2665,0.4295,-0.047,-0.412,-0.257,-0.076,0.344,-1.55
-0.065,0.395,0.46,-0.165,-0.2625,0.4275,-0.05,-0.42,-0.27,-0.08,0.34,-1.55
-0.065,0.391,0.455,-0.163,-0.2605,0.4235,-0.054,-0.432,-0.279,-0.08,0.34,-1.55
-0.065,0.39,0.456,-0.1625,-0.26,0.4225,-0.058,-0.442,-0.284,-0.083,0.337,-1.55
-0.064,0.388,0.452,-0.162,-0.258,0.42000000000000004,-0.06,-0.447,-0.286,-0.084,0.335,-1.55
-0.058,0.384,0.443,-0.163,-0.25,0.41300000000000003,-0.06,-0.451,-0.293,-0.088,0.334,-1.55
-0.05,0.385,0.435,-0.1675,-0.2425,0.41000000000000003,-0.06,-0.455,-0.305,-0.1,0.33,-1.55
-0.041,0.386,0.427,-0.17250000000000001,-0.234,0.40650000000000003,-0.06,-0.458,-0.304,-0.099,0.33,-1.55
-0.039,0.38,0.419,-0.1705,-0.229,0.3995,-0.063,-0.467,-0.314,-0.109,0.327,-1.55
-0.04,0.37,0.41,-0.165,-0.225,0.39,-0.066,-0.47,-0.32,-0.115,0.326,-1.55
-0.04,0.364,0.404,-0.162,-0.222,0.384,-0.065,-0.463,-0.314,-0.109,0.323,-1.55
-0.04,0.36,0.4,-0.16,-0.22,0.38,-0.065,-0.46,-0.315,-0.11,0.31,-1.55
-0.032,0.352,0.384,-0.15999999999999998,-0.208,0.368,-0.069,-0.46,-0.316,-0.11,0.302,-1.547
-0.027,0.343,0.37,-0.158,-0.1985,0.35650000000000004,-0.07,-0.457,-0.312,-0.11,0.291,-1.569
-0.021,0.338,0.359,-0.1585,-0.19,0.34850000000000003,-0.07,-0.455,-0.309,-0.108,0.281,-1.583
-0.015,0.333,0.347,-0.159,-0.1815,0.3405,-0.069,-0.455,-0.311,-0.105,0.272,-1.588
-0.015,0.32,0.335,-0.1525,-0.175,0.3275,-0.07,-0.45,-0.31,-0.105,0.26,-1.61
-0.007,0.312,0.319,-0.1525,-0.163,0.3155,-0.088,-0.445,-0.298,-0.105,0.252,-1.623
-0.001,0.305,0.306,-0.152,-0.1535,0.3055,-0.086,-0.445,-0.288,-0.106,0.244,-1.629
0.001,0.294,0.293,-0.1475,-0.146,0.2935,-0.077,-0.443,-0.282,-0.103,0.236,-1.645
0.007,0.283,0.276,-0.145,-0.13449999999999998,0.27949999999999997,-0.073,-0.44,-0.272,-0.1,0.228,-1.664
0.015,0.275,0.26,-0.14500000000000002,-0.12250000000000001,0.2675,-0.065,-0.44,-0.26,-0.1,0.22,-1.675
0.023,0.267,0.244,-0.14500000000000002,-0.11050000000000001,0.2555,-0.061,-0.428,-0.252,-0.1,0.212,-1.695
0.032,0.259,0.227,-0.14550000000000002,-0.0975,0.243,-0.054,-0.418,-0.245,-0.1,0.204,-1.708
0.035,0.251,0.215,-0.14300000000000002,-0.0905,0.23349999999999999,-0.047,-0.411,-0.234,-0.1,0.196,-1.711
0.036,0.244,0.208,-0.13999999999999999,-0.086,0.226,-0.044,-0.403,-0.223,-0.099,0.188,-1.719
0.04,0.24,0.2,-0.13999999999999999,-0.07999999999999999,0.22,-0.04,-0.395,-0.215,-0.095,0.18,-1.735
0.04,0.232,0.192,-0.136,-0.07600000000000001,0.21200000000000002,-0.036,-0.379,-0.203,-0.095,0.176,-1.739
0.039,0.223,0.184,-0.131,-0.07250000000000001,0.20350000000000001,-0.032,-0.363,-0.194,-0.095,0.173,-1.747
0.042,0.218,0.176,-0.13,-0.067,0.197,-0.028,-0.347,-0.184,-0.095,0.166,-1.763
0.045,0.213,0.169,-0.129,-0.0615,0.1905,-0.024,-0.332,-0.173,-0.094,0.159,-1.778
0.04,0.205,0.165,-0.1225,-0.06249999999999999,0.185,-0.02,-0.32,-0.165,-0.09,0.155,-1.785
0.04,0.201,0.161,-0.12050000000000001,-0.060500000000000005,0.18100000000000002,-0.016,-0.308,-0.157,-0.09,0.151,-1.788
0.04,0.197,0.157,-0.11850000000000001,-0.0585,0.17700000000000002,-0.012,-0.299,-0.149,-0.09,0.147,-1.8
0.04,0.193,0.153,-0.1165,-0.0565,0.17300000000000001,-0.008,-0.291,-0.141,-0.09,0.144,-1.807
0.04,0.189,0.149,-0.1145,-0.0545,0.169,-0.005,-0.283,-0.133,-0.09,0.145,-1.813
0.04,0.185,0.145,-0.1125,-0.0525,0.165,-0.005,-0.275,-0.125,-0.09,0.145,-1.83
0.036,0.181,0.145,-0.1085,-0.0545,0.163,-0.001,-0.267,-0.117,-0.086,0.141,-1.835
0.035,0.177,0.142,-0.106,-0.05349999999999999,0.15949999999999998,0.004,-0.259,-0.109,-0.085,0.14,-1.838
0.035,0.173,0.138,-0.104,-0.05149999999999999,0.15549999999999997,0.005,-0.253,-0.103,-0.085,0.14,-1.843
0.035,0.169,0.134,-0.10200000000000001,-0.0495,0.15150000000000002,0.006,-0.249,-0.099,-0.085,0.14,-1.845
0.035,0.165,0.13,-0.1,-0.0475,0.14750000000000002,0.01,-0.245,-0.095,-0.085,0.14,-1.845
0.04,0.165,0.126,-0.10250000000000001,-0.0425,0.14500000000000002,0.014,-0.245,-0.091,-0.085,0.136,-1.849
0.037,0.163,0.125,-0.1,-0.044500000000000005,0.14450000000000002,0.018,-0.243,-0.087,-0.085,0.135,-1.854
0.034,0.157,0.123,-0.0955,-0.0445,0.14,0.022,-0.237,-0.083,-0.085,0.135,-1.854
0.035,0.155,0.12,-0.095,-0.042499999999999996,0.1375,0.026,-0.235,-0.079,-0.084,0.135,-1.858
0.035,0.155,0.12,-0.095,-0.042499999999999996,0.1375,0.03,-0.235,-0.075,-0.08,0.135,-1.88
0.031,0.151,0.12,-0.091,-0.0445,0.1355,0.033,-0.227,-0.071,-0.08,0.131,-1.894
0.026,0.146,0.121,-0.086,-0.047,0.13299999999999998,0.044,-0.222,-0.07,-0.08,0.129,-1.896
0.027,0.145,0.118,-0.086,-0.0455,0.13149999999999998,0.053,-0.216,-0.071,-0.08,0.131,-1.895
0.03,0.144,0.115,-0.087,-0.041999999999999996,0.129,0.055,-0.209,-0.069,-0.08,0.129,-1.895
0.025,0.14,0.115,-0.0825,-0.045000000000000005,0.1275,0.055,-0.205,-0.065,-0.08,0.125,-1.895
0.025,0.14,0.115,-0.0825,-0.045000000000000005,0.1275,0.055,-0.197,-0.065,-0.08,0.125,-1.895
0.025,0.14,0.116,-0.0825,-0.045000000000000005,0.1275,0.055,-0.192,-0.065,-0.081,0.125,-1.895
0.027,0.14,0.113,-0.0835,-0.04300000000000001,0.1265,0.055,-0.188,-0.065,-0.078,0.125,-1.895
0.03,0.14,0.11,-0.085,-0.04000000000000001,0.125,0.055,-0.185,-0.064,-0.075,0.124,-1.896
0.03,0.14,0.11,-0.085,-0.04000000000000001,0.125,0.055,-0.185,-0.06,-0.075,0.12,-1.9
0.03,0.14,0.11,-0.085,-0.04000000000000001,0.125,0.055,-0.185,-0.06,-0.075,0.12,-1.904
0.03,0.14,0.11,-0.085,-0.04000000000000001,0.125,0.055,-0.185,-0.06,-0.075,0.12,-1.908
0.03,0.14,0.11,-0.085,-0.04000000000000001,0.125,0.055,-0.185,-0.06,-0.075,0.12,-1.911
0.031,0.14,0.109,-0.0855,-0.03900000000000001,0.12450000000000001,0.055,-0.185,-0.059,-0.075,0.12,-1.918
0.035,0.14,0.105,-0.08750000000000001,-0.035,0.12250000000000001,0.055,-0.185,-0.055,-0.075,0.12,-1.93
0.035,0.14,0.105,-0.08750000000000001,-0.035,0.12250000000000001,0.055,-0.185,-0.055,-0.075,0.12,-1.934
0.036,0.141,0.105,-0.0885,-0.034499999999999996,0.12299999999999998,0.058,-0.185,-0.056,-0.076,0.12,-1.944
0.033,0.138,0.105,-0.0855,-0.036000000000000004,0.12150000000000001,0.061,-0.185,-0.053,-0.073,0.12,-1.953
0.03,0.135,0.104,-0.0825,-0.037500000000000006,0.12000000000000001,0.06,-0.185,-0.05,-0.07,0.12,-1.955
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.05,-0.07,0.12,-1.955
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.05,-0.07,0.119,-1.955
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.051,-0.07,0.13,-1.958
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.048,-0.07,0.135,-1.96
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.045,-0.07,0.129,-1.96
0.035,0.135,0.1,-0.085,-0.0325,0.11750000000000001,0.06,-0.185,-0.045,-0.07,0.13,-1.96
0.039,0.135,0.096,-0.08700000000000001,-0.028500000000000004,0.1155,0.06,-0.185,-0.045,-0.07,0.13,-1.959
0.043,0.135,0.092,-0.089,-0.024500000000000008,0.11350000000000002,0.06,-0.185,-0.045,-0.07,0.13,-1.967
0.047,0.135,0.088,-0.091,-0.020500000000000004,0.11150000000000002,0.06,-0.185,-0.045,-0.07,0.128,-1.935
0.05,0.135,0.085,-0.0925,-0.0175,0.11000000000000001,0.06,-0.185,-0.045,-0.07,0.125,-1.871
0.05,0.135,0.085,-0.0925,-0.0175,0.11000000000000001,0.06,-0.185,-0.045,-0.07,0.125,-1.81
0.054,0.135,0.081,-0.0945,-0.013500000000000005,0.10800000000000001,0.06,-0.185,-0.045,-0.07,0.125,-1.71
0.056,0.132,0.076,-0.094,-0.010000000000000002,0.10400000000000001,0.06,-0.185,-0.045,-0.07,0.126,-1.624
0.055,0.129,0.075,-0.092,-0.009500000000000001,0.1015,0.06,-0.185,-0.045,-0.07,0.123,-1.558
0.056,0.13,0.074,-0.093,-0.009000000000000001,0.10200000000000001,0.06,-0.184,-0.045,-0.07,0.12,-1.494
0.06,0.13,0.07,-0.095,-0.0050000000000000044,0.1,0.06,-0.185,-0.045,-0.07,0.12,-1.435
0.065,0.13,0.065,-0.0975,0.0,0.0975,0.06,-0.197,-0.045,-0.07,0.12,-1.398
0.061,0.127,0.066,-0.094,-0.0025000000000000022,0.0965,0.06,-0.204,-0.045,-0.07,0.12,-1.366
0.063,0.124,0.062,-0.0935,0.0010000000000000009,0.0925,0.06,-0.205,-0.045,-0.07,0.12,-1.335
0.072,0.125,0.053,-0.0985,0.009499999999999995,0.089,0.06,-0.205,-0.044,-0.07,0.119,-1.309
0.075,0.125,0.05,-0.1,0.012499999999999997,0.0875,0.06,-0.205,-0.045,-0.07,0.115,-1.285
0.079,0.125,0.046,-0.10200000000000001,0.0165,0.08549999999999999,0.06,-0.205,-0.057,-0.07,0.115,-1.265
0.08,0.122,0.042,-0.101,0.019000000000000003,0.08199999999999999,0.06,-0.205,-0.064,-0.07,0.115,-1.245
0.082,0.119,0.038,-0.1005,0.022500000000000006,0.07799999999999999,0.06,-0.205,-0.065,-0.07,0.115,-1.225
0.086,0.12,0.034,-0.103,0.025999999999999995,0.077,0.06,-0.205,-0.065,-0.069,0.114,-1.205
0.09,0.12,0.03,-0.105,0.03,0.075,0.06,-0.205,-0.065,-0.07,0.11,-1.185
0.097,0.12,0.023,-0.1085,0.037000000000000005,0.0715,0.06,-0.205,-0.065,-0.082,0.11,-1.168
0.075,0.121,0.046,-0.098,0.014499999999999999,0.08349999999999999,0.058,-0.205,-0.065,-0.089,0.11,-1.156
0.037,0.118,0.082,-0.0775,-0.022,0.09949999999999999,0.066,-0.205,-0.065,-0.09,0.11,-1.142
0.019,0.115,0.095,-0.067,-0.038500000000000006,0.10550000000000001,0.075,-0.205,-0.065,-0.09,0.11,-1.127
0.03,0.115,0.085,-0.07250000000000001,-0.027500000000000004,0.1,0.07,-0.205,-0.065,-0.09,0.11,-1.115
0.039,0.115,0.076,-0.077,-0.018500000000000003,0.0955,0.07,-0.209,-0.065,-0.09,0.106,-1.103
0.043,0.116,0.072,-0.0795,-0.015000000000000006,0.0945,0.07,-0.21,-0.065,-0.09,0.105,-1.094
0.047,0.113,0.067,-0.08,-0.009500000000000001,0.0895,0.07,-0.21,-0.065,-0.09,0.105,-1.086
0.052,0.11,0.058,-0.081,-0.0030000000000000027,0.084,0.07,-0.21,-0.065,-0.09,0.105,-1.078
0.06,0.11,0.05,-0.08499999999999999,0.0049999999999999975,0.08,0.07,-0.21,-0.065,-0.09,0.105,-1.07
0.064,0.11,0.046,-0.087,0.009000000000000001,0.078,0.07,-0.21,-0.065,-0.09,0.101,-1.062
0.068,0.11,0.042,-0.089,0.013000000000000005,0.076,0.071,-0.21,-0.065,-0.09,0.1,-1.055
0.072,0.11,0.038,-0.091,0.016999999999999994,0.07400000000000001,0.068,-0.21,-0.065,-0.09,0.1,-1.041
0.075,0.109,0.034,-0.092,0.020499999999999997,0.07150000000000001,0.065,-0.21,-0.065,-0.09,0.1,-1.021
0.075,0.105,0.03,-0.09,0.0225,0.0675,0.065,-0.21,-0.065,-0.09,0.1,-1.005
0.079,0.105,0.026,-0.092,0.026500000000000003,0.0655,0.065,-0.21,-0.065,-0.09,0.096,-0.982
0.079,0.105,0.026,-0.092,0.026500000000000003,0.0655,0.065,-0.21,-0.065,-0.09,0.095,-0.956
0.051,0.105,0.054,-0.078,-0.0015000000000000013,0.0795,0.065,-0.21,-0.065,-0.09,0.095,-0.936
0.022,0.105,0.083,-0.0635,-0.0305,0.094,0.065,-0.209,-0.065,-0.09,0.095,-0.921
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.065,-0.205,-0.065,-0.09,0.095,-0.905
0.031,0.105,0.074,-0.068,-0.0215,0.0895,0.065,-0.205,-0.065,-0.09,0.095,-0.889
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.062,-0.205,-0.065,-0.09,0.092,-0.876
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.059,-0.205,-0.065,-0.09,0.089,-0.864
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.064,-0.09,0.09,-0.853
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.09,0.09,-0.845
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.09,0.09,-0.837
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.09,0.087,-0.829
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.09,0.084,-0.821
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.089,0.085,-0.813
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.06,-0.085,0.085,-0.805
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.06,-0.205,-0.056,-0.085,0.085,-0.797
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.063,-0.205,-0.055,-0.085,0.086,-0.792
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.065,-0.205,-0.055,-0.085,0.083,-0.789
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.065,-0.205,-0.055,-0.085,0.08,-0.783
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.065,-0.205,-0.055,-0.085,0.08,-0.775
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.064,-0.205,-0.055,-0.085,0.08,-0.771
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.074,-0.205,-0.056,-0.086,0.08,-0.767
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.084,-0.205,-0.053,-0.083,0.08,-0.763
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.085,-0.205,-0.05,-0.08,0.08,-0.759
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.085,-0.205,-0.05,-0.08,0.08,-0.755
0.03,0.105,0.075,-0.0675,-0.0225,0.09,0.085,-0.205,-0.05,-0.08,0.08,-0.755
0.027,0.102,0.075,-0.0645,-0.023999999999999997,0.0885,0.085,-0.205,-0.05,-0.08,0.08,-0.752
0.024,0.099,0.075,-0.0615,-0.025500000000000002,0.08700000000000001,0.085,-0.205,-0.05,-0.08,0.08,-0.75
0.025,0.1,0.075,-0.0625,-0.025,0.08750000000000001,0.085,-0.205,-0.049,-0.08,0.08,-0.75
0.025,0.1,0.075,-0.0625,-0.025,0.08750000000000001,0.085,-0.205,-0.045,-0.08,0.08,-0.745
0.025,0.1,0.075,-0.0625,-0.025,0.08750000000000001,0.085,-0.204,-0.045,-0.08,0.08,-0.74
0.028,0.1,0.072,-0.064,-0.022000000000000002,0.08600000000000001,0.085,-0.209,-0.045,-0.077,0.08,-0.74
0.032,0.1,0.068,-0.066,-0.018000000000000002,0.084,0.085,-0.209,-0.045,-0.074,0.08,-0.738
0.036,0.1,0.064,-0.068,-0.014000000000000005,0.082,0.085,-0.213,-0.045,-0.075,0.08,-0.735
0.04,0.1,0.06,-0.07,-0.010000000000000002,0.08,0.085,-0.23,-0.045,-0.075,0.08,-0.735
0.044,0.1,0.056,-0.07200000000000001,-0.006000000000000005,0.07800000000000001,0.085,-0.227,-0.045,-0.075,0.08,-0.727
0.043,0.1,0.057,-0.07150000000000001,-0.007000000000000006,0.07850000000000001,0.085,-0.224,-0.048,-0.075,0.08,-0.721
0.022,0.1,0.078,-0.061,-0.028000000000000004,0.08900000000000001,0.085,-0.225,-0.051,-0.075,0.08,-0.719
0.004,0.1,0.097,-0.052000000000000005,-0.046,0.098,0.085,-0.225,-0.05,-0.075,0.08,-0.713
